imgid,x_gt,y_gt,z_gt,omega_gt,phi_gt,kappa_gt,x_gps,y_gps,z_gps,,Timpstemp,t_s,ex,ey,ez_signed,e_h
72721,465686.695293,5247749.591932,464.071736,101.926022,-49.595561,9.114899,465687.056126,5247747.939221,469.43399, ,2438286426.0,2438.286426,0.3608329999842681,-1.6527109993621707,5.362254000000007,1.6916424271371158
72751,465687.396678,5247748.681709,464.001671,102.493352,-51.274657,10.027386,465687.336536,5247746.837304,469.252991, ,2439288613.0,2439.288613,-0.060141999972984195,-1.8444050000980496,5.251320000000021,1.8453852889159588
72781,465688.003768,5247747.570822,463.997018,102.651775,-50.826563,10.215491,465687.475281,5247746.036322,469.799988, ,2440285431.0,2440.285431,-0.5284869999741204,-1.5344999991357327,5.802969999999959,1.6229567944000263
72811,465688.346681,5247746.729774,464.049651,99.694585,-30.183711,4.609487,465687.804469,5247745.534274,471.063995, ,2441285231.0,2441.285231,-0.5422120000002906,-1.1955000003799796,7.014343999999994,1.3127124985513188
72841,465688.66462,5247746.176549,464.048246,99.170322,-19.247508,2.571077,465688.765708,5247744.684004,471.614014, ,2442284024.0,2442.284024,0.10108799999579787,-1.492544999346137,7.565767999999991,1.4959643574685564
72871,465689.353561,5247745.602761,464.032147,99.057281,-18.43637,2.402368,465689.524697,5247744.101661,471.256012, ,2443282898.0,2443.282898,0.17113599996082485,-1.5010999999940395,7.223864999999989,1.510823861495673
72901,465690.077873,5247744.933871,464.077987,99.005192,-18.275074,2.570679,465689.388183,5247743.991331,471.138, ,2444286872.0,2444.286872,-0.6896900000283495,-0.942540000192821,7.0600129999999695,1.1679272015423683
72931,465690.607011,5247744.319063,464.190186,98.733678,-15.375525,2.074993,465689.59127,5247743.867908,470.471008, ,2445283470.0,2445.28347,-1.0157410000101663,-0.45115500036627054,6.280822000000001,1.1114272866261392
72961,465690.972822,5247743.778451,464.278243,98.749535,-4.879522,0.289875,465689.749582,5247743.833631,469.420013, ,2446281288.0,2446.281288,-1.2232399999629706,0.055179999209940434,5.141770000000008,1.2244839442892737
72991,465691.384255,5247743.347207,464.329489,98.679668,-3.498987,0.288561,465689.932882,5247744.199314,468.847992, ,2447280224.0,2447.280224,-1.451372999988962,0.8521070005372167,4.518502999999953,1.6830240418548665
73021,465691.98978,5247742.976841,464.343529,98.560918,-2.334266,0.248652,465690.244238,5247744.519794,467.733002, ,2448282012.0,2448.282012,-1.7455419999896549,1.5429530004039407,3.3894730000000095,2.329725484940963
73051,465692.775754,5247742.686877,464.368036,98.381159,-2.985706,0.558958,465691.218475,5247744.603017,467.125, ,2449281070.0,2449.28107,-1.5572790000005625,1.9161399994045496,2.756963999999982,2.4691517533681115
73081,465693.605432,5247742.524709,464.390254,98.093683,-2.607225,0.566482,465691.958251,5247744.609823,466.473999, ,2450284348.0,2450.284348,-1.6471810000366531,2.0851139994338155,2.083744999999965,2.6572364662401857
73111,465694.427816,5247742.403067,464.440594,98.091451,-2.677885,0.879067,465692.556114,5247744.873057,467.053986, ,2451281210.0,2451.28121,-1.8717020000331104,2.469990000128746,2.613392000000033,3.0990513028447833
73141,465695.133782,5247742.197238,464.498544,97.901833,-3.226069,1.122513,465693.101653,5247745.22551,466.856995, ,2452287365.0,2452.287365,-2.0321289999992587,3.028272000141442,2.3584510000000023,3.646913706064161
73171,465695.863306,5247742.013481,464.553545,97.752702,-2.51435,1.15114,465694.023824,5247745.442402,467.144012, ,2453290289.0,2453.290289,-1.8394820000394247,3.4289209991693497,2.5904669999999896,3.8911686222796327
73201,465696.643563,5247742.062514,464.60033,97.941077,2.121372,0.563793,465695.102883,5247745.380529,467.76001, ,2454287351.0,2454.287351,-1.5406800000346266,3.318015000782907,3.159680000000037,3.6582671318435853
73231,465697.443266,5247742.248806,464.701712,98.34983,15.466341,-1.744887,465696.197886,5247745.463045,468.343994, ,2455285133.0,2455.285133,-1.2453800000366755,3.2142390003427863,3.642282000000023,3.447071756696681
73261,465698.287847,5247742.478919,464.836545,99.452121,27.942073,-4.278666,465697.188569,5247745.779571,469.356995, ,2456278992.0,2456.278992,-1.0992780000087805,3.3006519991904497,4.5204499999999825,3.4788957646160106
73291,465699.21201,5247742.762876,464.893994,99.325374,29.243707,-4.235641,465697.923538,5247746.253164,470.389008, ,2457278956.0,2457.278956,-1.2884720000438392,3.490287999622524,5.495013999999969,3.720520180728223
73321,465700.107886,5247743.11193,464.979612,98.558036,26.168066,-3.156094,465698.727268,5247746.870836,470.533997, ,2458275034.0,2458.275034,-1.380617999995593,3.7589060002937913,5.554385000000025,4.004432591635986
73351,465700.997531,5247743.535609,465.070094,98.729192,26.834398,-3.088677,465699.719641,5247747.476314,470.497986, ,2459279217.0,2459.279217,-1.277890000026673,3.9407049994915724,5.427892000000043,4.142723590246644
73381,465701.811383,5247744.116721,465.179574,98.360194,25.113117,-2.339223,465700.704922,5247748.159621,470.906006, ,2460280103.0,2460.280103,-1.1064609999884851,4.0429000006988645,5.726431999999988,4.191574448837382
73411,465702.756702,5247744.656038,465.346761,98.393292,26.881661,-2.689598,465701.906511,5247748.397095,471.071991, ,2461281103.0,2461.281103,-0.8501909999758936,3.7410570001229644,5.7252300000000105,3.836447864184921
73441,465703.841363,5247745.194571,465.471339,98.489941,28.054398,-2.722689,465702.669386,5247748.48156,471.005005, ,2462275948.0,2462.275948,-1.171976999961771,3.2869890006259084,5.533665999999982,3.489674308395427
73471,465704.765664,5247745.614484,465.514123,98.630327,28.567387,-2.470618,465702.995384,5247748.724156,470.138, ,2463272556.0,2463.272556,-1.7702799999970011,3.1096719997003675,4.623876999999993,3.578260921748142
73501,465705.420294,5247745.784131,465.51485,98.678996,27.876092,-1.916464,465703.704969,5247748.731122,470.605011, ,2464272490.0,2464.27249,-1.7153249999973923,2.9469910003244877,5.090160999999966,3.4098527551214843
73531,465705.80933,5247745.879154,465.469265,98.581158,29.612718,-2.079045,465704.184333,5247749.384033,470.299988, ,2465278571.0,2465.278571,-1.6249970000353642,3.5048789996653795,4.830722999999978,3.8632618410378714
73561,465706.212146,5247746.363232,465.497574,98.78434,31.680641,-2.395627,465705.221208,5247749.85588,470.627014, ,2466277541.0,2466.277541,-0.9909380000317469,3.492647999897599,5.129439999999988,3.630502468129669
73591,465706.888062,5247747.005944,465.616807,98.728238,31.52132,-2.254054,465706.100697,5247750.517567,471.291992, ,2467284397.0,2467.284397,-0.7873649999964982,3.511623000726104,5.675184999999999,3.5988108789498914
73621,465707.694104,5247747.833952,465.739169,98.810302,31.628416,-2.182384,465707.092349,5247751.000783,471.691986, ,2468283602.0,2468.283602,-0.6017550000105985,3.166830999776721,5.952816999999982,3.2234961860043483
73651,465708.582134,5247748.70576,465.903292,98.727721,30.852062,-2.026218,465707.948012,5247751.462575,471.169006, ,2469285213.0,2469.285213,-0.634122000017669,2.7568149995058775,5.265714000000003,2.8288053401404274
73681,465709.461796,5247749.432982,466.090849,98.679489,29.719611,-1.63572,465708.848313,5247751.812958,471.164001, ,2470279872.0,2470.279872,-0.6134830000228249,2.379976000636816,5.073151999999993,2.457772803764461
73711,465710.337897,5247750.026476,466.257847,98.678034,31.183478,-1.87388,465709.984105,5247752.417588,470.195007, ,2471284637.0,2471.284637,-0.35379200003808364,2.3911119997501373,3.937159999999949,2.4171440533489204
73741,465711.251797,5247750.56867,466.377231,98.372872,30.731929,-1.707302,465711.020792,5247752.856074,471.009003, ,2472281335.0,2472.281335,-0.2310050000087358,2.287403999827802,4.631772000000012,2.2990390097728364
73771,465712.095056,5247751.20953,466.472011,98.149312,32.727861,-2.03977,465712.035937,5247753.483642,471.165009, ,2473282174.0,2473.282174,-0.05911899998318404,2.274112000130117,4.692997999999989,2.274880314498944
73801,465712.980867,5247751.819237,466.582363,98.067374,29.314031,-1.18907,465713.111338,5247754.088629,471.554993, ,2474282542.0,2474.282542,0.130470999982208,2.269391999579966,4.972630000000038,2.273139399507631
73831,465713.999463,5247752.327228,466.678651,97.522688,31.127687,-1.222347,465714.231379,5247754.582221,472.358002, ,2475281432.0,2475.281432,0.23191600001882762,2.2549930000677705,5.679350999999997,2.26688739495798
73861,465714.972087,5247752.842479,466.789886,97.056945,31.075079,-0.876295,465715.201427,5247755.243375,472.622009, ,2476279273.0,2476.279273,0.22934000001987442,2.4008959997445345,5.832122999999967,2.4118247111260853
73891,465715.882039,5247753.437056,466.894948,97.251528,32.708527,-1.040338,465716.15911,5247756.371387,472.938995, ,2477285112.0,2477.285112,0.2770710000186227,2.934330999851227,6.044046999999978,2.947383035124417
73921,465716.64306,5247754.114816,466.975153,97.194153,30.600007,-0.296626,465716.722662,5247757.223862,473.011993, ,2478283045.0,2478.283045,0.07960200001252815,3.1090460000559688,6.036840000000041,3.110064872132093
73951,465717.251757,5247754.928386,467.099617,96.989848,33.161011,-0.811922,465717.459428,5247758.008627,473.177002, ,2479284239.0,2479.284239,0.20767099998192862,3.080241000279784,6.0773849999999925,3.087233691193153
73981,465717.89435,5247755.885334,467.185879,96.531298,34.07158,-0.991013,465718.308778,5247758.681616,473.290009, ,2480283241.0,2480.283241,0.4144279999891296,2.7962819999083877,6.104129999999998,2.826825709198684
74011,465718.565375,5247756.791186,467.318578,96.127039,32.540606,-0.531342,465719.225278,5247759.220832,473.335999, ,2481280244.0,2481.280244,0.6599029999924824,2.4296459993347526,6.017421000000013,2.51766789936291
74041,465719.386708,5247757.546308,467.365462,96.85879,35.042015,-0.88364,465720.118747,5247759.69353,472.627014, ,2482280072.0,2482.280072,0.7320390000240877,2.1472220001742244,5.261551999999995,2.2685773990738034
74071,465720.185898,5247758.019503,467.387609,97.277594,33.138631,-0.405175,465720.965302,5247759.888636,472.509003, ,2483284350.0,2483.28435,0.7794039999716915,1.8691330002620816,5.121394000000009,2.025124383301086
74101,465721.016914,5247758.34665,467.321099,97.245702,34.37898,-0.705799,465721.843212,5247760.283602,473.158997, ,2484282395.0,2484.282395,0.8262979999999516,1.9369520004838705,5.837897999999996,2.105837466895864
74131,465721.880596,5247758.820873,467.312871,97.305912,34.327841,-0.720504,465722.715786,5247761.056477,472.460999, ,2485284444.0,2485.284444,0.835190000012517,2.2356040002778172,5.1481280000000424,2.3865178780346663
74161,465722.739303,5247759.264102,467.410219,97.492492,34.252544,-0.811388,465723.480742,5247761.496553,472.963013, ,2486285215.0,2486.285215,0.7414390000049025,2.232451000250876,5.552794000000006,2.3523539825564956
74191,465723.537497,5247759.706417,467.588371,97.381325,34.414229,-0.852534,465724.389754,5247762.046946,472.92099, ,2487287203.0,2487.287203,0.8522569999913685,2.3405290003865957,5.332619000000022,2.4908669164941277
74221,465724.301749,5247760.16188,467.753447,97.422043,35.18474,-0.999142,465725.222712,5247762.497757,472.799988, ,2488281059.0,2488.281059,0.9209630000405014,2.3358770003542304,5.046540999999991,2.5108751877039763
74251,465725.0127,5247760.640061,467.851692,97.398647,35.379285,-1.010403,465726.51992,5247763.601567,472.596008, ,2489279014.0,2489.279014,1.5072199999704026,2.961505999788642,4.744315999999969,3.322985091013034
74281,465725.712704,5247761.025412,467.870016,97.43406,36.106843,-1.215777,465727.36855,5247764.152302,472.515015, ,2490282213.0,2490.282213,1.6558460000087507,3.1268899999558926,4.644998999999984,3.538257628772832
74311,465726.506263,5247761.49738,467.850184,97.38347,35.232165,-1.012838,465728.292265,5247764.635917,472.32901, ,2491281172.0,2491.281172,1.7860019999789074,3.1385369999334216,4.4788259999999696,3.6111241523768935
74341,465727.322313,5247761.950353,467.897068,97.634474,36.053673,-1.307233,465729.188848,5247765.642031,471.627014, ,2492278784.0,2492.278784,1.866535000037402,3.6916779996827245,3.729945999999984,4.1367184288643655
74371,465728.159512,5247762.48857,467.96877,97.462069,36.116814,-1.42915,465730.272376,5247766.346991,471.330994, ,2493280551.0,2493.280551,2.112864000024274,3.8584209997206926,3.3622239999999692,4.399046134525553
74401,465729.017228,5247763.06752,468.055237,97.432322,36.677396,-1.422713,465731.203516,5247766.808343,471.880005, ,2494278548.0,2494.278548,2.186288000026252,3.740822999738157,3.824768000000006,4.332852632438446
74431,465729.944197,5247763.624841,468.142843,97.405103,36.27331,-1.583249,465732.05253,5247767.425766,471.963013, ,2495283679.0,2495.283679,2.10833299998194,3.800924999639392,3.820169999999962,4.34650421507866
74461,465730.896377,5247764.224282,468.350005,97.427811,36.980877,-1.750221,465732.946971,5247768.065132,472.022003, ,2496281450.0,2496.28145,2.05059399997117,3.8408499993383884,3.6719979999999737,4.353971114986348
74491,465731.815004,5247764.894928,468.557898,97.309573,36.489691,-1.708196,465734.060301,5247768.703247,471.674011, ,2497277378.0,2497.277378,2.245297000044957,3.8083190005272627,3.1161129999999844,4.420933411417532
74521,465732.704054,5247765.53256,468.723869,97.24634,36.809094,-1.799386,465734.979067,5247769.631455,471.765991, ,2498279475.0,2498.279475,2.275013000005856,4.098894999362528,3.042122000000006,4.687923246598091
74551,465733.552357,5247766.161814,468.825881,97.235467,37.742724,-1.968413,465735.926861,5247770.359441,471.539001, ,2499282442.0,2499.282442,2.3745040000067092,4.19762699957937,2.7131200000000035,4.822690294187008
74581,465734.494858,5247766.7796,468.960505,97.160151,37.259139,-1.972464,465737.093737,5247771.119481,471.209991, ,2500282466.0,2500.282466,2.598878999997396,4.339881000109017,2.2494859999999903,5.058531323589358
74611,465735.499339,5247767.39031,469.130311,97.181215,37.567678,-2.009738,465738.098803,5247771.313653,470.925995, ,2501282429.0,2501.282429,2.5994640000280924,3.9233430000022054,1.7956839999999943,4.706360949088834
74641,465736.498699,5247768.028818,469.308888,97.369014,37.776145,-1.994842,465738.83369,5247771.776145,471.287994, ,2502275048.0,2502.275048,2.334991000010632,3.747326999902725,1.9791060000000016,4.415273787018265
74671,465737.478734,5247768.652038,469.541189,97.233501,37.406479,-1.85908,465739.766062,5247772.448668,472.240997, ,2503278016.0,2503.278016,2.2873280000058003,3.796630000695586,2.6998080000000186,4.432411165696646
74701,465738.478739,5247769.236571,469.713959,97.133738,37.372557,-1.766443,465740.69004,5247772.976725,472.910004, ,2504278241.0,2504.278241,2.2113010000321083,3.7401539999991655,3.1960450000000264,4.344951559736053
74731,465739.430852,5247769.728026,469.793788,97.12931,37.29071,-1.80051,465741.545572,5247773.416286,473.518005, ,2505274184.0,2505.274184,2.1147199999541044,3.6882600001990795,3.72421700000001,4.251505910530338
74761,465740.363555,5247770.16116,469.849032,97.153553,38.191844,-2.021557,465742.49374,5247774.210947,474.31601, ,2506273320.0,2506.27332,2.130185000016354,4.0497870007529855,4.466977999999983,4.575856519359248
74791,465741.267246,5247770.733034,469.952306,97.197105,37.889077,-1.927398,465743.343019,5247774.872824,474.721985, ,2507282407.0,2507.282407,2.075773000018671,4.139790000393987,4.7696789999999964,4.63105763243868
74821,465742.1555,5247771.355979,470.026135,97.287993,37.94851,-2.061513,465744.205253,5247775.167864,474.404999, ,2508283299.0,2508.283299,2.0497530000284314,3.81188500020653,4.378863999999965,4.3280428158608935
74851,465743.025971,5247771.986089,470.122948,97.249507,38.031207,-1.971926,465745.111607,5247775.26261,473.937988, ,2509287064.0,2509.287064,2.085635999974329,3.2765210000798106,3.8150400000000104,3.884001466059574
74881,465743.848332,5247772.485849,470.140674,97.329511,39.32915,-2.163955,465745.863277,5247776.013949,474.662994, ,2510284254.0,2510.284254,2.0149450000026263,3.528100000694394,4.522320000000036,4.062941418225885
74911,465744.650889,5247773.052983,470.193644,97.16035,40.161007,-2.366592,465746.680804,5247776.409291,475.13501, ,2511285228.0,2511.285228,2.029915000020992,3.356308000162244,4.941366000000016,3.922417405027581
74941,465745.402502,5247773.741738,470.336852,97.220758,39.003387,-2.082669,465747.710719,5247776.981194,475.739014, ,2512285337.0,2512.285337,2.3082170000416227,3.2394559998065233,5.402161999999976,3.9776803408473675
74971,465746.243299,5247774.414473,470.484978,97.066475,38.566475,-2.068289,465748.574763,5247777.587414,476.696991, ,2513287380.0,2513.28738,2.3314639999880455,3.172941000200808,6.212013000000013,3.937420345098496
75001,465747.328982,5247774.874049,470.637814,97.204276,39.262985,-2.378593,465749.52216,5247778.248734,477.565002, ,2514286551.0,2514.286551,2.1931779999868013,3.3746849996969104,6.927188000000001,4.024739567575204
